Location,Sequence Number,SSID,MAC Address,RSSI value
CEP108,15,Attendance,C8:A6:08:45:29:D3,-78
CEP108,15,SRL_24*7*365,50:3D:D1:40:FE:6F,-84
CEP108,15,ESP_6A8C22,52:02:91:6A:8C:22,-86
CEP108,16,Attendance,34:15:93:5C:E7:93,-67
CEP108,16,DA_Public,B0:7C:51:51:D6:22,-67
CEP108,16,Attendance,B0:7C:51:51:D6:23,-67
CEP108,16,DAIICT_STAFF,B0:7C:51:51:D6:20,-67
CEP108,16,DAIICT_Student,B0:7C:51:51:D6:21,-67
CEP108,16,DAIICT_STAFF,34:15:93:5C:E7:90,-68
CEP108,16,DAIICT_Student,34:15:93:5C:E7:91,-68
CEP108,16,DA_Public,34:15:93:5C:E7:92,-68
CEP108,16,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-78
CEP108,16,DA_Public,78:9F:6A:7B:DC:A2,-78
CEP108,16,Attendance,78:9F:6A:7B:DC:A3,-78
CEP108,16,DAIICT_Student,78:9F:6A:7B:DC:A1,-79
CEP108,16,DAIICT_STAFF,C8:A6:08:45:29:D0,-81
CEP108,16,DA_Public,C8:A6:08:45:29:D2,-82
CEP108,16,Attendance,C8:A6:08:45:29:D3,-82
CEP108,16,DAIICT_Student,C8:A6:08:45:29:D1,-82
CEP108,16,SRL_24*7*365,50:3D:D1:40:FE:6F,-89
CEP108,16,AndroidAP_6912,96:C6:12:9B:E7:4D,-90
CEP108,16,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP108,17,Attendance,34:15:93:5C:E7:93,-66
CEP108,17,DAIICT_STAFF,34:15:93:5C:E7:90,-67
CEP108,17,DAIICT_Student,34:15:93:5C:E7:91,-67
CEP108,17,DA_Public,34:15:93:5C:E7:92,-67
CEP108,17,DAIICT_STAFF,B0:7C:51:51:D6:20,-71
CEP108,17,DAIICT_Student,B0:7C:51:51:D6:21,-71
CEP108,17,DA_Public,B0:7C:51:51:D6:22,-71
CEP108,17,Attendance,B0:7C:51:51:D6:23,-71
CEP108,17,DAIICT_STAFF,C8:A6:08:45:29:D0,-80
CEP108,17,DAIICT_Student,C8:A6:08:45:29:D1,-81
CEP108,17,Attendance,C8:A6:08:45:29:D3,-81
CEP108,17,AndroidAP_6912,96:C6:12:9B:E7:4D,-82
CEP108,17,DA_Public,C8:A6:08:45:29:D2,-82
CEP108,17,Vinay_sp,C4:12:F5:04:D3:38,-85
CEP108,17,Attendance,78:9F:6A:7B:DC:A3,-86
CEP108,17,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP108,17,DAIICT_Student,78:9F:6A:7B:DC:A1,-89
CEP108,17,DA_Public,78:9F:6A:7B:DC:A2,-89
CEP108,18,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP108,18,DAIICT_Student,B0:7C:51:51:D6:21,-68
CEP108,18,DA_Public,B0:7C:51:51:D6:22,-68
CEP108,18,Attendance,B0:7C:51:51:D6:23,-68
CEP108,18,Attendance,34:15:93:5C:E7:93,-71
CEP108,18,DAIICT_STAFF,34:15:93:5C:E7:90,-72
CEP108,18,DAIICT_Student,34:15:93:5C:E7:91,-72
CEP108,18,DA_Public,34:15:93:5C:E7:92,-72
CEP108,18,DAIICT_Student,C8:A6:08:45:29:D1,-80
CEP108,18,Project_213,40:23:43:7E:FE:59,-81
CEP108,18,DAIICT_STAFF,C8:A6:08:45:29:D0,-81
CEP108,18,DA_Public,C8:A6:08:45:29:D2,-81
CEP108,18,Attendance,C8:A6:08:45:29:D3,-81
CEP108,18,AndroidAP_6912,96:C6:12:9B:E7:4D,-89
CEP108,19,DAIICT_STAFF,B0:7C:51:51:D6:20,-64
CEP108,19,DAIICT_Student,B0:7C:51:51:D6:21,-65
CEP108,19,DA_Public,B0:7C:51:51:D6:22,-65
CEP108,19,Attendance,B0:7C:51:51:D6:23,-65
CEP108,19,Attendance,34:15:93:5C:E7:93,-76
CEP108,19,DAIICT_STAFF,C8:A6:08:45:29:D0,-76
CEP108,19,DAIICT_Student,C8:A6:08:45:29:D1,-76
CEP108,19,DA_Public,C8:A6:08:45:29:D2,-76
CEP108,19,Attendance,C8:A6:08:45:29:D3,-76
CEP108,19,DAIICT_STAFF,34:15:93:5C:E7:90,-77
CEP108,19,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP108,19,DA_Public,34:15:93:5C:E7:92,-77
CEP108,19,Vinay_sp,C4:12:F5:04:D3:38,-82
CEP108,19,PegasusPR,9A:77:A2:8A:11:5E,-82
CEP108,19,Attendance,78:9F:6A:7B:DC:A3,-88
CEP108,19,AndroidAP_6912,96:C6:12:9B:E7:4D,-89
CEP108,19,ESP_6A8C22,52:02:91:6A:8C:22,-89
CEP108,20,DAIICT_Student,B0:7C:51:51:D6:21,-72
CEP108,20,DA_Public,B0:7C:51:51:D6:22,-72
CEP108,20,Attendance,B0:7C:51:51:D6:23,-72
CEP108,20,Vinay_sp,C4:12:F5:04:D3:38,-72
CEP108,20,DAIICT_STAFF,B0:7C:51:51:D6:20,-73
CEP108,20,Attendance,34:15:93:5C:E7:93,-80
CEP108,20,DAIICT_Student,34:15:93:5C:E7:91,-81
CEP108,20,DA_Public,34:15:93:5C:E7:92,-81
CEP108,20,DAIICT_STAFF,34:15:93:5C:E7:90,-82
CEP108,20,Project_213,40:23:43:7E:FE:59,-84
CEP108,20,AndroidAP_6912,96:C6:12:9B:E7:4D,-85
CEP108,20,Smartcity,24:C9:A1:13:DD:E8,-87
CEP108,20,supersystem,50:84:92:57:3D:B1,-90
CEP108,20,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP108,21,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP108,21,DAIICT_Student,B0:7C:51:51:D6:21,-68
CEP108,21,DA_Public,B0:7C:51:51:D6:22,-68
CEP108,21,Attendance,B0:7C:51:51:D6:23,-68
CEP108,21,DAIICT_STAFF,C8:A6:08:45:29:D0,-74
CEP108,21,DAIICT_Student,C8:A6:08:45:29:D1,-74
CEP108,21,DA_Public,C8:A6:08:45:29:D2,-74
CEP108,21,Attendance,C8:A6:08:45:29:D3,-74
CEP108,21,Attendance,34:15:93:5C:E7:93,-75
CEP108,21,DAIICT_STAFF,34:15:93:5C:E7:90,-76
CEP108,21,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP108,21,DA_Public,34:15:93:5C:E7:92,-77
CEP108,21,Vinay_sp,C4:12:F5:04:D3:38,-79
CEP108,21,Project_213,40:23:43:7E:FE:59,-82
CEP108,22,DAIICT_Student,B0:7C:51:51:D6:21,-73
CEP108,22,Attendance,B0:7C:51:51:D6:23,-73
CEP108,22,DAIICT_STAFF,B0:7C:51:51:D6:20,-74
CEP108,22,DA_Public,B0:7C:51:51:D6:22,-74
CEP108,22,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP108,22,Attendance,34:15:93:5C:E7:93,-77
CEP108,22,DAIICT_STAFF,34:15:93:5C:E7:90,-78
CEP108,22,DA_Public,34:15:93:5C:E7:92,-78
CEP108,22,DAIICT_STAFF,C8:A6:08:45:29:D0,-80
CEP108,22,DA_Public,C8:A6:08:45:29:D2,-80
CEP108,22,Project_213,40:23:43:7E:FE:59,-82
CEP108,22,Attendance,C8:A6:08:45:29:D3,-82
CEP108,22,DAIICT_Student,C8:A6:08:45:29:D1,-83
CEP108,22,Smartcity,24:C9:A1:13:DD:E8,-86
CEP108,22,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP108,22,AndroidAP_6912,96:C6:12:9B:E7:4D,-89
CEP108,22,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-90
CEP108,22,Attendance,78:9F:6A:7B:DC:A3,-90
CEP108,23,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP108,23,DAIICT_Student,B0:7C:51:51:D6:21,-70
CEP108,23,DA_Public,B0:7C:51:51:D6:22,-70
CEP108,23,Attendance,B0:7C:51:51:D6:23,-70
CEP108,23,Attendance,34:15:93:5C:E7:93,-78
CEP108,23,DAIICT_STAFF,34:15:93:5C:E7:90,-79
CEP108,23,DAIICT_Student,34:15:93:5C:E7:91,-79
CEP108,23,DA_Public,34:15:93:5C:E7:92,-80
CEP108,23,AndroidAP_6912,96:C6:12:9B:E7:4D,-84
CEP108,23,Attendance,C8:A6:08:45:29:D3,-84
CEP108,23,DA_Public,C8:A6:08:45:29:D2,-85
CEP108,23,DAIICT_STAFF,C8:A6:08:45:29:D0,-86
CEP108,23,DAIICT_Student,C8:A6:08:45:29:D1,-86
CEP108,23,Vinay_sp,C4:12:F5:04:D3:38,-87
CEP108,24,DAIICT_STAFF,B0:7C:51:51:D6:20,-66
CEP108,24,DAIICT_Student,B0:7C:51:51:D6:21,-66
CEP108,24,DA_Public,B0:7C:51:51:D6:22,-66
CEP108,24,Attendance,B0:7C:51:51:D6:23,-66
CEP108,24,DA_Public,34:15:93:5C:E7:92,-70
CEP108,24,Attendance,34:15:93:5C:E7:93,-70
CEP108,24,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP108,24,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP108,24,Project_213,40:23:43:7E:FE:59,-79
CEP108,24,Attendance,C8:A6:08:45:29:D3,-83
CEP108,24,DAIICT_Student,C8:A6:08:45:29:D1,-84
CEP108,24,DA_Public,C8:A6:08:45:29:D2,-84
CEP108,24,DAIICT_STAFF,C8:A6:08:45:29:D0,-85
CEP108,24,Smartcity,24:C9:A1:13:DD:E8,-87
CEP108,24,Attendance,78:9F:6A:7B:DC:A3,-90
CEP108,25,DAIICT_Student,B0:7C:51:51:D6:21,-70
CEP108,25,DA_Public,B0:7C:51:51:D6:22,-70
CEP108,25,DAIICT_STAFF,B0:7C:51:51:D6:20,-70
CEP108,25,Attendance,B0:7C:51:51:D6:23,-70
CEP108,25,Attendance,34:15:93:5C:E7:93,-72
CEP108,25,DA_Public,34:15:93:5C:E7:92,-73
CEP108,25,DAIICT_Student,34:15:93:5C:E7:91,-73
CEP108,25,DAIICT_STAFF,34:15:93:5C:E7:90,-74
CEP108,25,Vinay_sp,C4:12:F5:04:D3:38,-80
CEP108,25,DAIICT_STAFF,C8:A6:08:45:29:D0,-81
CEP108,25,DA_Public,C8:A6:08:45:29:D2,-81
CEP108,25,AndroidAP_6912,96:C6:12:9B:E7:4D,-82
CEP108,25,DAIICT_Student,C8:A6:08:45:29:D1,-82
CEP108,25,Attendance,C8:A6:08:45:29:D3,-82
CEP108,25,Project_213,40:23:43:7E:FE:59,-86
CEP108,25,Smartcity,24:C9:A1:13:DD:E8,-89
CEP108,25,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-90
CEP108,26,DAIICT_Student,B0:7C:51:51:D6:21,-65
CEP108,26,DA_Public,B0:7C:51:51:D6:22,-65
CEP108,26,DAIICT_STAFF,B0:7C:51:51:D6:20,-68
CEP108,26,Attendance,B0:7C:51:51:D6:23,-68
CEP108,26,Attendance,34:15:93:5C:E7:93,-69
CEP108,26,DAIICT_STAFF,34:15:93:5C:E7:90,-70
CEP108,26,DAIICT_Student,34:15:93:5C:E7:91,-70
CEP108,26,DA_Public,34:15:93:5C:E7:92,-70
CEP108,26,DAIICT_STAFF,C8:A6:08:45:29:D0,-77
CEP108,26,DAIICT_Student,C8:A6:08:45:29:D1,-77
CEP108,26,DA_Public,C8:A6:08:45:29:D2,-77
CEP108,26,Attendance,C8:A6:08:45:29:D3,-77
CEP108,26,AndroidAP_6912,96:C6:12:9B:E7:4D,-80
CEP108,26,Vinay_sp,C4:12:F5:04:D3:38,-82
CEP108,26,DA_Public,70:47:77:68:BE:62,-86
CEP108,26,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP108,26,DAIICT_Student,70:47:77:68:BE:61,-87
CEP108,26,Attendance,70:47:77:68:BE:63,-87
CEP108,27,DAIICT_STAFF,B0:7C:51:51:D6:20,-66
CEP108,27,DA_Public,B0:7C:51:51:D6:22,-66
CEP108,27,Attendance,B0:7C:51:51:D6:23,-66
CEP108,27,Attendance,34:15:93:5C:E7:93,-73
CEP108,27,DAIICT_STAFF,34:15:93:5C:E7:90,-74
CEP108,27,DAIICT_Student,34:15:93:5C:E7:91,-74
CEP108,27,DA_Public,34:15:93:5C:E7:92,-74
CEP108,27,DAIICT_STAFF,C8:A6:08:45:29:D0,-78
CEP108,27,DAIICT_Student,C8:A6:08:45:29:D1,-79
CEP108,27,DA_Public,C8:A6:08:45:29:D2,-79
CEP108,27,Attendance,C8:A6:08:45:29:D3,-79
CEP108,27,Vinay_sp,C4:12:F5:04:D3:38,-80
CEP108,27,Attendance,70:47:77:68:BE:63,-86
CEP108,27,AndroidAP_6912,96:C6:12:9B:E7:4D,-87
CEP108,27,DAIICT_STAFF,70:47:77:68:BE:60,-87
CEP108,27,DA_Public,70:47:77:68:BE:62,-87
CEP108,27,DAIICT_Student,70:47:77:68:BE:61,-88
CEP108,27,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-88
CEP108,27,DAIICT_Student,78:9F:6A:7B:DC:A1,-90
CEP108,27,DA_Public,78:9F:6A:7B:DC:A2,-90
CEP108,27,Attendance,78:9F:6A:7B:DC:A3,-90
CEP110,1,DAIICT_STAFF,C8:A6:08:45:29:D0,-57
CEP110,1,DAIICT_Student,C8:A6:08:45:29:D1,-57
CEP110,1,DA_Public,C8:A6:08:45:29:D2,-57
CEP110,1,Attendance,C8:A6:08:45:29:D3,-57
CEP110,1,AndroidAP_6912,3E:E9:E0:62:41:73,-67
CEP110,1,Attendance,34:15:93:5C:E7:93,-68
CEP110,1,DAIICT_STAFF,B0:7C:51:51:D6:20,-69
CEP110,1,DAIICT_Student,B0:7C:51:51:D6:21,-69
CEP110,1,DA_Public,B0:7C:51:51:D6:22,-69
CEP110,1,DAIICT_STAFF,34:15:93:5C:E7:90,-69
CEP110,1,Attendance,B0:7C:51:51:D6:23,-70
CEP110,1,DAIICT_Student,34:15:93:5C:E7:91,-70
CEP110,1,DA_Public,34:15:93:5C:E7:92,-70
CEP110,1,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-79
CEP110,1,DAIICT_Student,78:9F:6A:7B:DC:A1,-79
CEP110,1,DA_Public,78:9F:6A:7B:DC:A2,-79
CEP110,1,Attendance,78:9F:6A:7B:DC:A3,-79
CEP110,1,SRL_24*7*365,50:3D:D1:40:FE:6F,-81
CEP110,1,ESP_945422,36:94:54:94:54:22,-85
CEP110,1,DAIICT_STAFF,B0:7C:51:51:C7:A0,-86
CEP110,1,DA_Public,B0:7C:51:51:C7:A2,-86
CEP110,1,Attendance,B0:7C:51:51:C7:A3,-87
CEP110,1,ESP_6A8C22,52:02:91:6A:8C:22,-89
CEP110,1,ESP_9453FB,36:94:54:94:53:FB,-89
CEP110,1,ESP_612376,0A:F9:E0:61:23:76,-89
CEP110,2,DAIICT_STAFF,C8:A6:08:45:29:D0,-59
CEP110,2,DA_Public,C8:A6:08:45:29:D2,-59
CEP110,2,Attendance,C8:A6:08:45:29:D3,-59
CEP110,2,DAIICT_Student,C8:A6:08:45:29:D1,-60
CEP110,2,AndroidAP_6912,3E:E9:E0:62:41:73,-68
CEP110,2,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-70
CEP110,2,DAIICT_Student,78:9F:6A:7B:DC:A1,-70
CEP110,2,DA_Public,78:9F:6A:7B:DC:A2,-70
CEP110,2,Attendance,78:9F:6A:7B:DC:A3,-70
CEP110,2,Attendance,34:15:93:5C:E7:93,-70
CEP110,2,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP110,2,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP110,2,DA_Public,34:15:93:5C:E7:92,-71
CEP110,2,DAIICT_STAFF,B0:7C:51:51:D6:20,-74
CEP110,2,DAIICT_Student,B0:7C:51:51:D6:21,-74
CEP110,2,DA_Public,B0:7C:51:51:D6:22,-74
CEP110,2,Attendance,B0:7C:51:51:D6:23,-75
CEP110,2,ESP_945422,36:94:54:94:54:22,-84
CEP110,2,DA_Public,B0:7C:51:51:C7:A2,-88
CEP110,2,DAIICT_Student,B0:7C:51:51:C7:A1,-88
CEP110,2,ESP_612376,0A:F9:E0:61:23:76,-88
CEP110,2,ESP_9453FB,36:94:54:94:53:FB,-89
CEP110,2,Attendance,B0:7C:51:51:C7:A3,-90
CEP110,3,DAIICT_Student,C8:A6:08:45:29:D1,-48
CEP110,3,DAIICT_STAFF,C8:A6:08:45:29:D0,-49
CEP110,3,DA_Public,C8:A6:08:45:29:D2,-50
CEP110,3,Attendance,C8:A6:08:45:29:D3,-50
CEP110,3,DAIICT_STAFF,34:15:93:5C:E7:90,-71
CEP110,3,DAIICT_Student,34:15:93:5C:E7:91,-71
CEP110,3,DA_Public,34:15:93:5C:E7:92,-71
CEP110,3,Attendance,34:15:93:5C:E7:93,-71
CEP110,3,DAIICT_Student,78:9F:6A:7B:DC:A1,-74
CEP110,3,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-75
CEP110,3,DA_Public,78:9F:6A:7B:DC:A2,-75
CEP110,3,Attendance,78:9F:6A:7B:DC:A3,-75
CEP110,3,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP110,3,Attendance,B0:7C:51:51:D6:23,-76
CEP110,3,DAIICT_Student,B0:7C:51:51:D6:21,-77
CEP110,3,DA_Public,B0:7C:51:51:D6:22,-77
CEP110,3,AndroidAP_6912,3E:E9:E0:62:41:73,-78
CEP110,3,Attendance,B0:7C:51:51:C7:A3,-87
CEP110,3,DAIICT_STAFF,B0:7C:51:51:C7:A0,-88
CEP110,3,DA_Public,B0:7C:51:51:C7:A2,-89
CEP110,3,ESP_9453FB,36:94:54:94:53:FB,-89
CEP110,3,ESP_945422,36:94:54:94:54:22,-90
CEP110,4,DAIICT_STAFF,C8:A6:08:45:29:D0,-60
CEP110,4,DAIICT_Student,C8:A6:08:45:29:D1,-60
CEP110,4,DA_Public,C8:A6:08:45:29:D2,-60
CEP110,4,Attendance,C8:A6:08:45:29:D3,-60
CEP110,4,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-65
CEP110,4,DAIICT_Student,78:9F:6A:7B:DC:A1,-65
CEP110,4,DA_Public,78:9F:6A:7B:DC:A2,-65
CEP110,4,Attendance,78:9F:6A:7B:DC:A3,-65
CEP110,4,DAIICT_Student,34:15:93:5C:E7:91,-66
CEP110,4,Attendance,34:15:93:5C:E7:93,-66
CEP110,4,DAIICT_STAFF,34:15:93:5C:E7:90,-67
CEP110,4,DA_Public,34:15:93:5C:E7:92,-67
CEP110,4,DAIICT_Student,B0:7C:51:51:D6:21,-80
CEP110,4,DA_Public,B0:7C:51:51:D6:22,-80
CEP110,4,Attendance,B0:7C:51:51:D6:23,-80
CEP110,4,DAIICT_STAFF,B0:7C:51:51:D6:20,-81
CEP110,4,ESP_6A8C22,52:02:91:6A:8C:22,-87
CEP110,4,Attendance,70:47:77:68:BE:63,-90
CEP110,5,DAIICT_STAFF,C8:A6:08:45:29:D0,-56
CEP110,5,DAIICT_Student,C8:A6:08:45:29:D1,-56
CEP110,5,DA_Public,C8:A6:08:45:29:D2,-56
CEP110,5,Attendance,C8:A6:08:45:29:D3,-56
CEP110,5,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-73
CEP110,5,DAIICT_Student,78:9F:6A:7B:DC:A1,-73
CEP110,5,DA_Public,78:9F:6A:7B:DC:A2,-73
CEP110,5,Attendance,78:9F:6A:7B:DC:A3,-73
CEP110,5,Attendance,34:15:93:5C:E7:93,-80
CEP110,5,DA_Public,34:15:93:5C:E7:92,-81
CEP110,5,DAIICT_Student,34:15:93:5C:E7:91,-81
CEP110,5,DAIICT_STAFF,34:15:93:5C:E7:90,-82
CEP110,5,DAIICT_Student,5C:83:6C:51:FC:61,-83
CEP110,5,AndroidAP_6912,3E:E9:E0:62:41:73,-84
CEP110,5,DAIICT_Student,B0:7C:51:51:D6:21,-85
CEP110,5,Attendance,B0:7C:51:51:D6:23,-85
CEP110,5,DAIICT_STAFF,B0:7C:51:51:D6:20,-88
CEP110,5,DA_Public,B0:7C:51:51:D6:22,-88
CEP110,6,DAIICT_STAFF,C8:A6:08:45:29:D0,-57
CEP110,6,DAIICT_Student,C8:A6:08:45:29:D1,-57
CEP110,6,DA_Public,C8:A6:08:45:29:D2,-57
CEP110,6,Attendance,C8:A6:08:45:29:D3,-57
CEP110,6,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-70
CEP110,6,Attendance,34:15:93:5C:E7:93,-76
CEP110,6,DAIICT_STAFF,34:15:93:5C:E7:90,-77
CEP110,6,DAIICT_Student,34:15:93:5C:E7:91,-77
CEP110,6,DA_Public,34:15:93:5C:E7:92,-77
CEP110,6,DA_Public,B0:7C:51:51:D6:22,-81
CEP110,6,DAIICT_STAFF,B0:7C:51:51:D6:20,-81
CEP110,6,DAIICT_STAFF,5C:83:6C:51:FC:60,-82
CEP110,6,DA_Public,5C:83:6C:51:FC:62,-82
CEP110,6,Attendance,5C:83:6C:51:FC:63,-82
CEP110,6,DAIICT_Student,B0:7C:51:51:D6:21,-83
CEP110,6,Attendance,B0:7C:51:51:D6:23,-83
CEP110,6,DAIICT_Student,5C:83:6C:51:FC:61,-84
CEP110,6,Attendance,78:9F:6A:7B:DC:A3,-87
CEP110,6,DA_Public,78:9F:6A:7B:DC:A2,-87
CEP110,6,DAIICT_Student,78:9F:6A:7B:DC:A1,-88
CEP110,6,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-89
CEP110,7,DAIICT_STAFF,C8:A6:08:45:29:D0,-61
CEP110,7,DAIICT_Student,C8:A6:08:45:29:D1,-61
CEP110,7,DA_Public,C8:A6:08:45:29:D2,-61
CEP110,7,Attendance,C8:A6:08:45:29:D3,-61
CEP110,7,DAIICT_Student,B0:7C:51:51:D6:21,-76
CEP110,7,DA_Public,B0:7C:51:51:D6:22,-76
CEP110,7,Attendance,B0:7C:51:51:D6:23,-76
CEP110,7,DAIICT_STAFF,B0:7C:51:51:D6:20,-76
CEP110,7,Attendance,34:15:93:5C:E7:93,-79
CEP110,7,DAIICT_STAFF,34:15:93:5C:E7:90,-81
CEP110,7,DA_Public,34:15:93:5C:E7:92,-81
CEP110,7,DA_Public,5C:83:6C:51:FC:62,-84
CEP110,7,Attendance,5C:83:6C:51:FC:63,-84
CEP110,7,c2slab.daiict.ac.in,1C:CE:51:7B:33:17,-88
CEP110,8,DAIICT_STAFF,C8:A6:08:45:29:D0,-56
CEP110,8,DAIICT_Student,C8:A6:08:45:29:D1,-56
CEP110,8,DA_Public,C8:A6:08:45:29:D2,-56
CEP110,8,Attendance,C8:A6:08:45:29:D3,-56
CEP110,8,AndroidAP_6912,3E:E9:E0:62:41:73,-79
CEP110,8,Attendance,34:15:93:5C:E7:93,-80
CEP110,8,DAIICT_STAFF,34:15:93:5C:E7:90,-81
CEP110,8,DA_Public,34:15:93:5C:E7:92,-81
CEP110,8,DAIICT_STAFF,5C:83:6C:51:FC:60,-82
CEP110,8,DA_Public,5C:83:6C:51:FC:62,-82
CEP110,8,DAIICT_Student,34:15:93:5C:E7:91,-82
CEP110,8,DAIICT_Student,5C:83:6C:51:FC:61,-83
CEP110,8,Attendance,5C:83:6C:51:FC:63,-83
CEP110,8,IRLAB,78:20:51:A7:9E:84,-84
CEP110,8,DA_Public,B0:7C:51:51:D6:22,-88
CEP110,8,Attendance,78:9F:6A:7B:DC:A3,-90
CEP110,8,supersystem,50:84:92:57:3D:B1,-90
CEP110,9,DAIICT_Student,C8:A6:08:45:29:D1,-57
CEP110,9,DA_Public,C8:A6:08:45:29:D2,-57
CEP110,9,DAIICT_STAFF,C8:A6:08:45:29:D0,-58
CEP110,9,Attendance,C8:A6:08:45:29:D3,-58
CEP110,9,Attendance,34:15:93:5C:E7:93,-72
CEP110,9,DAIICT_Student,34:15:93:5C:E7:91,-73
CEP110,9,DA_Public,34:15:93:5C:E7:92,-73
CEP110,9,DAIICT_STAFF,5C:83:6C:51:FC:60,-74
CEP110,9,DAIICT_Student,5C:83:6C:51:FC:61,-74
CEP110,9,DAIICT_STAFF,34:15:93:5C:E7:90,-74
CEP110,9,DA_Public,5C:83:6C:51:FC:62,-75
CEP110,9,Attendance,5C:83:6C:51:FC:63,-75
CEP110,9,AndroidAP_6912,3E:E9:E0:62:41:73,-86
CEP110,9,DA_Public,78:9F:6A:7B:DC:A2,-88
CEP110,9,Attendance,70:47:77:68:BE:63,-89
CEP110,9,Attendance,B0:7C:51:51:D6:23,-89
CEP110,9,DAIICT_Student,78:9F:6A:7B:DC:A1,-90
CEP110,9,Attendance,78:9F:6A:7B:DC:A3,-90
CEP110,10,DAIICT_STAFF,C8:A6:08:45:29:D0,-57
CEP110,10,DAIICT_Student,C8:A6:08:45:29:D1,-57
CEP110,10,DA_Public,C8:A6:08:45:29:D2,-57
CEP110,10,Attendance,C8:A6:08:45:29:D3,-57
CEP110,10,DAIICT_Student,34:15:93:5C:E7:91,-79
CEP110,10,Attendance,34:15:93:5C:E7:93,-79
CEP110,10,DAIICT_STAFF,34:15:93:5C:E7:90,-80
CEP110,10,DA_Public,34:15:93:5C:E7:92,-80
CEP110,10,Attendance,5C:83:6C:51:FC:63,-85
CEP110,10,DAIICT_Student,5C:83:6C:51:FC:61,-86
CEP110,10,DA_Public,5C:83:6C:51:FC:62,-87
CEP110,10,ESP_9453FB,36:94:54:94:53:FB,-90
CEP110,11,DAIICT_STAFF,C8:A6:08:45:29:D0,-53
CEP110,12,DAIICT_STAFF,C8:A6:08:45:29:D0,-56
CEP110,12,DA_Public,C8:A6:08:45:29:D2,-56
CEP110,12,DAIICT_Student,C8:A6:08:45:29:D1,-57
CEP110,12,Attendance,C8:A6:08:45:29:D3,-57
CEP110,12,Attendance,34:15:93:5C:E7:93,-71
CEP110,12,DAIICT_STAFF,34:15:93:5C:E7:90,-72
CEP110,12,DAIICT_Student,34:15:93:5C:E7:91,-72
CEP110,12,DA_Public,34:15:93:5C:E7:92,-72
CEP110,12,DAIICT_Student,5C:83:6C:51:FC:61,-86
CEP110,12,DAIICT_STAFF,5C:83:6C:51:FC:60,-86
CEP110,12,DA_Public,5C:83:6C:51:FC:62,-86
CEP110,12,Attendance,78:9F:6A:7B:DC:A3,-89
CEP110,12,DAIICT_STAFF,78:9F:6A:7B:DC:A0,-89
CEP110,12,Attendance,5C:83:6C:51:FC:63,-89
CEP110,13,Attendance,C8:A6:08:45:29:D3,-55
CEP110,13,DAIICT_Student,C8:A6:08:45:29:D1,-56
CEP110,13,DAIICT_STAFF,C8:A6:08:45:29:D0,-57
CEP110,13,DA_Public,C8:A6:08:45:29:D2,-57
CEP110,13,Attendance,34:15:93:5C:E7:93,-72
CEP110,13,DAIICT_STAFF,34:15:93:5C:E7:90,-73
CEP110,13,DAIICT_Student,34:15:93:5C:E7:91,-73
CEP110,13,DA_Public,34:15:93:5C:E7:92,-73
CEP110,13,DAIICT_STAFF,70:47:77:68:BE:60,-86
CEP110,13,DAIICT_Student,70:47:77:68:BE:61,-86
CEP110,13,Attendance,70:47:77:68:BE:63,-87
CEP110,13,DA_Public,70:47:77:68:BE:62,-89
CEP110,13,DA_Public,78:9F:6A:7B:DC:A2,-89
CEP110,13,Attendance,78:9F:6A:7B:DC:A3,-90
CEP110,14,DAIICT_STAFF,C8:A6:08:45:29:D0,-51
CEP110,14,DAIICT_Student,C8:A6:08:45:29:D1,-51
CEP110,14,DA_Public,C8:A6:08:45:29:D2,-51
CEP110,14,Attendance,C8:A6:08:45:29:D3,-51
CEP110,14,DAIICT_STAFF,34:15:93:5C:E7:90,-75
CEP110,14,DA_Public,34:15:93:5C:E7:92,-75
CEP110,14,Attendance,34:15:93:5C:E7:93,-75
CEP110,14,DAIICT_Student,34:15:93:5C:E7:91,-76
